ids,artists,mediums,titles,descriptions,urls
Fra_2851,Odilon Redon,Lithograph in black on ivory China paper laid down on ivory wove paper,"It is the Devil, Bearing Beneath his Two Wings the Seven Deadly Sins, plate 2 from The Temptation of Saint Anthony (1st series)",,https://www.artic.edu/artworks/79443/it-is-the-devil-bearing-beneath-his-two-wings-the-seven-deadly-sins-plate-2-from-the-temptation-of-saint-anthony-1st-series
Fra_2852,Eugène Delacroix,Etching and drypoint on white wove paper,A Lord from the Time of Francis I,,https://www.artic.edu/artworks/84476/a-lord-from-the-time-of-francis-i
Fra_2853,Henri Cartier-Bresson,Gelatin silver print,Seville,,https://www.artic.edu/artworks/80345/seville
Fra_2854,Camille Pissarro,Etching and aquatint in black on ivory laid paper,Grandmother: The Artist’s Mother,,https://www.artic.edu/artworks/38174/grandmother-the-artist-s-mother
Fra_2855,Albert Besnard,Etching and aquatint on cream Japanese paper,"Suicide, plate eleven from Woman",,https://www.artic.edu/artworks/27852/suicide-plate-eleven-from-woman
Fra_2856,Henri Rousseau,"Pen and black ink and brush and brown wash, on cream wove paper, toned with a brown wash","Mess Downstream, the Auteuil Quai",,https://www.artic.edu/artworks/186407/mess-downstream-the-auteuil-quai
Fra_2857,Agathon Léonard (Modeler),Flambé-glazed pottery and gilt bronze mounts,Ewer,,https://www.artic.edu/artworks/107789/ewer
Fra_2858,Édouard Manet,Etching in warm black on ivory laid paper,The Gypsies,,https://www.artic.edu/artworks/105456/the-gypsies
Fra_2859,Henri Matisse,Lithograph in black on cream wove Japanese vellum,Girl Reading,,https://www.artic.edu/artworks/104315/girl-reading
Fra_2860,Paul Gauguin,Zincograph in black on chrome yellow wove paper,"Joies de Bretagne (Joys of Brittany), from the Volpini Suite",,https://www.artic.edu/artworks/48774/joies-de-bretagne-joys-of-brittany-from-the-volpini-suite
Fra_2861,,Steel,Gauntlet for the Right Hand,,https://www.artic.edu/artworks/116448/gauntlet-for-the-right-hand
Fra_2862,André Lhote,Soft ground etching on cream wove paper,"The Beach, from Le Chien de Pique",,https://www.artic.edu/artworks/3231/the-beach-from-le-chien-de-pique
Fra_2863,,Carved pearl sticks; encrusted with gold painted swanskin paper mount; rhinestone rivet,Fan,,https://www.artic.edu/artworks/4193/fan
Fra_2864,Pierre-Imbert Drevet,Engraving on ivory laid paper,"Portrait of Jacques Bénigne Bossuet, Bishop of Meaux",,https://www.artic.edu/artworks/13225/portrait-of-jacques-benigne-bossuet-bishop-of-meaux
Fra_2865,Eugène Delacroix,Lithograph in black on white wove paper,"Mephistopheles Flying, from Faust",,https://www.artic.edu/artworks/84485/mephistopheles-flying-from-faust
Fra_2866,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"The usefulness of the crinoline when cheating the customs, plate 414 from Actualités","Daumier’s Actualités (News of the Day) lithograph series for the satirical daily Charivari treated many themes, with topics ranging from fashion to politics. Here the trendy crinoline cage supporting newly widened skirts proves a convenient method to shield foodstuffs from taxation; the whalebone frame covers most of a butcher’s larder as well as an oversized wine bottle.",https://www.artic.edu/artworks/84651/the-usefulness-of-the-crinoline-when-cheating-the-customs-plate-414-from-actualites
Fra_2867,Auguste Rodin,"Watercolor, with graphite, on pale gray wove paper",Seated Nude with Bent Knee,,https://www.artic.edu/artworks/83665/seated-nude-with-bent-knee
Fra_2868,François Boucher,"Red chalk and black chalk, on cream laid paper, laid down on buff wove paper",Head of Bacchante,,https://www.artic.edu/artworks/73396/head-of-bacchante
Fra_2869,Eugène Delacroix,Lithograph in black on light gray China paper laid down on ivory wove paper,Faust and Wagner,,https://www.artic.edu/artworks/20144/faust-and-wagner
Fra_2870,Pierre Bonnard,"Lithograph in blue, black, and red on wove paper",Poster for Le Figaro,,https://www.artic.edu/artworks/72721/poster-for-le-figaro
Fra_2871,Charles François Daubigny,Etching and drypoint on white laid paper,Moonlight at Valmondois,,https://www.artic.edu/artworks/22884/moonlight-at-valmondois
Fra_2872,Jean Honoré Fragonard,Etching on ivory laid paper,"Satyrs Dancing from Bacchanales, or Satyrs’ Games","Fragonard may have copied the relief within his Satyrs Dancing from an ancient bacchic sarcophagus. The swaying nymph holds a noise-making rattle, and the artist implies that, however improbably, this sculptural figure has deposited her pinecone-topped thyrsos outside the frame. It leans at a jaunty angle in the bacchic vessel at left, which is decorated with a smirking face and grapevine crown. The thyrsos was one of the wine god Dionysos’s main attributes. These figures could well all be part of the bacchic entourage, including the nymph’s satyr spouse and three children.",https://www.artic.edu/artworks/111931/satyrs-dancing-from-bacchanales-or-satyrs-games
Fra_2873,Hilaire Germain Edgar Degas,Etching on cream laid paper,The Engraver Joseph Tourny,,https://www.artic.edu/artworks/89338/the-engraver-joseph-tourny
Fra_2874,Émile Bernard,Hand-colored lithograph on zinc on tan wove paper,"The Outraged Roland, from Les Cantilenes",,https://www.artic.edu/artworks/74159/the-outraged-roland-from-les-cantilenes
Fra_2875,Amédée Ozenfant,"Graphite pencils, with erasing, with black pastel, on cream watercolor board",Untitled,,https://www.artic.edu/artworks/100808/untitled
Fra_2876,Odilon Redon,"Photogravure made from an original drawing (Evely process), in black on ivory wove paper","Ceaselessly by my side the demon stirs, plate 7 from Charles Baudelaire’s Flowers of Evil",,https://www.artic.edu/artworks/79810/ceaselessly-by-my-side-the-demon-stirs-plate-7-from-charles-baudelaire-s-flowers-of-evil
Fra_2877,René Beauclair (Designer),"Silk, wild silk, and linen, satin weave with patterning wefts bound in twill interlacings; woven on loom with Jacquard attachment",Panel,,https://www.artic.edu/artworks/145457/panel
Fra_2878,Jacques Louis David,"Graphite, on off-white laid paper, edge mounted on cream wove paper",Alexandre Lenoir,,https://www.artic.edu/artworks/113579/alexandre-lenoir
Fra_2879,Anne-Louis Girodet de Roussy-Trioson,"Pen and brush and black and brown wash and graphite, heightened with white gouache on cream laid paper","Phaedre, Having Declared Her Passion, Attempts to Kill Herself with the Sword of Hippolytus","This drawing of a scene from the tragedy Phaedra was for a deluxe edition of the plays of the French dramatist Jean Racine (1639–1699) illustrated by Jacques-Louis David’s pupil Girodet. The moment depicted is Phaedra’s attempted suicide after her stepson, Hippolytus, rejects her amorous advances. About his drawings for the plays of Racine, Girodet wrote: “It is wrong that drawings are seen as mere drawings; they demand the same conception and almost as much study as a painting.”",https://www.artic.edu/artworks/147061/phaedre-having-declared-her-passion-attempts-to-kill-herself-with-the-sword-of-hippolytus
Fra_2880,Henri de Toulouse-Lautrec,Lithograph (crayon with scraper) in sanguine (red-brown) on cream wove paper hinged at top corners to gray-brown wove paper,"On the Stage, plate one from Yvette Guilbert",,https://www.artic.edu/artworks/6151/on-the-stage-plate-one-from-yvette-guilbert
Fra_2881,Hilaire Germain Edgar Degas,Etching on cream Japanese paper (from cancelled plate),The Engraver Joseph Tourny,,https://www.artic.edu/artworks/102195/the-engraver-joseph-tourny
Fra_2882,Alain Fleischer,Gelatin silver print,Miroir-Tiroir,,https://www.artic.edu/artworks/102482/miroir-tiroir
Fra_2883,Gabriel Salmon,Woodcut on ivory laid paper,"Hercules, Two Satyrs, and a Woman, plate two from The Labors of Hercules","A painter at the court of Lorraine, Gabriel Salmon is best known today for his woodcuts of the mythological labors of Hercules. Salmon emphasized the violent action of this rarely depicted scene with the sweeping lines around the figure of the demigod. The woman reaches toward Hercules’ crotch, while one of the satyrs fondles her breast and the other raises his shield against Hercules’ swinging club. The satyrs’ impending doom is foreshadowed by the already-vanquished figure on the ground.",https://www.artic.edu/artworks/20487/hercules-two-satyrs-and-a-woman-plate-two-from-the-labors-of-hercules
Fra_2884,Albert Charles Lebourg,"Black chalk and charcoal, with stumping and erasing, on paper",Algerian Landscape,,https://www.artic.edu/artworks/69009/algerian-landscape
Fra_2885,Paul Gavarni,Lithograph in black on cream wove paper,"Husbands Always Make Me Laugh: Come, Mme. Rabat-joie, shut up",,https://www.artic.edu/artworks/11093/husbands-always-make-me-laugh-come-mme-rabat-joie-shut-up
Fra_2886,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"“Is this your dog here?,” plate 20 from Tout Ce Qu’on Voudra",,https://www.artic.edu/artworks/23627/is-this-your-dog-here-plate-20-from-tout-ce-qu-on-voudra
Fra_2887,,"Steel, iron, brass, and leather",Comb Morion,"The morion was the most common helmet throughout Europe in the 16th century. Its popularity owes to a design that was as stylish as it was practical. The pointed broad brim and comb were crafted to protect the open face, neck, and top of the head by trapping or sliding away an assailant’s blows.",https://www.artic.edu/artworks/112107/comb-morion
Fra_2888,Félix Hilaire Buhot,Etching and aquatint on cream laid paper,Winter in Paris,"Félix Buhot’s cityscapes explore society and the visual effects of weather. Drawing his street in Montmartre, Paris, Buhot established a technique in which sketchy images around the margins refer to elements of the main composition. These innovative prints often employed multiple media and many variant states. In Winter in Paris, Buhot used his “symphonic margin” to highlight the death of buggy-pulling horses from exposure to the city’s cold. In National Holiday on the Boulevard Clichy, the margins are filled with sketches of the street festival, including a top hat, carriage, and a variety of figures both nude and clothed.",https://www.artic.edu/artworks/186637/winter-in-paris
Fra_2889,Édouard Manet,Etching in black and lavis in warm gray on ivory laid paper,Victorine Meurent in the Costume of an “Espada”,"Manet based this etching on his own painting of the same year (now in the Metropolitan Museum of Art, New York) depicting his frequent model, Victorine Meurent, in the costume of an “espada,” or toreador. Japanese prints and, above all, the etchings of Goya, have been cited as sources for the composition.",https://www.artic.edu/artworks/103099/victorine-meurent-in-the-costume-of-an-espada
Fra_2890,Georges Rouault,"Heliogravure, with aquatint, burnishing, and drypoint on paper","De profundis, plate 47 from Miserere",,https://www.artic.edu/artworks/83786/de-profundis-plate-47-from-miserere
Fra_2891,Henri Cartier-Bresson,Gelatin silver print,Paris,"Henri Cartier-Bresson became known for “the decisive moment,” an instantaneous composition of a scene, for which the photographer must act quickly and intuitively. As a photojournalist for Magnum Photos, the agency he founded with his colleagues Robert Capa and David “Chim” Seymour, he traveled across the world, photographing some of the most important events of the 20th century. Early in his career, he developed a distinct style of photography and made some of his most famous and enduring images.",https://www.artic.edu/artworks/54312/paris
Fra_2892,Félix Henri Bracquemond,"Etching, with engraving, on parchment",Partie perdue (Soldiers Playing Cards),,https://www.artic.edu/artworks/41270/partie-perdue-soldiers-playing-cards
Fra_2893,Louis Marcoussis,Etching in black on off-white wove paper,"Lul of Faltenin, plate eighteen from Alcools",,https://www.artic.edu/artworks/20738/lul-of-faltenin-plate-eighteen-from-alcools
Fra_2894,Léon Augustin Lhermitte,"Black chalk with smudging, scraping and erasing with traces of white chalk on cream laid paper",The Lectern,,https://www.artic.edu/artworks/147635/the-lectern
Fra_2895,Albert Charles Lebourg,"Black chalk and charcoal, with stumping, on buff laid paper, laid down on cream Japanese paper",Portrait of the Artist’s Wife Asleep (Marie Guilloux),"Beginning his career as a landscape draftsman in Rouen, Lebourg won a post as a drawing instructor in Algiers, returning to France in 1873 to marry Marie Guilloux, seen here. Lebourg participated in the fourth and fifth Impressionist exhibitions, in 1879 and 1880, respectively. This drawing, made about that time, combines Bonvin’s Realism with the mysterious, impressionistic qualities of the medium.",https://www.artic.edu/artworks/131384/portrait-of-the-artist-s-wife-asleep-marie-guilloux
Fra_2896,Claude Joseph Vernet,"Pen and iron gall ink, with brush and dark gray, light gray and brownish gray wash, over black chalk, on ivory laid paper, laid down on ivory laid paper",Study of a Warship’s Prow with British Warships and Naples Harbor Beyond,"Like many French artists, Claude Vernet made a pilgrimage to Rome, remaining for almost 30 years (1734–63). While there he made excursions across Italy, executing drawings “on the spot.” In the late 1740s, he spent some time in Naples, near the classical sites rediscovered at Herculaneum in 1738 and at Pompeii in 1748. He became famous for his series of views of the ports of France, commissioned in 1753.",https://www.artic.edu/artworks/207321/study-of-a-warship-s-prow-with-british-warships-and-naples-harbor-beyond
Fra_2897,Camille Pissarro,Monotype on cream paper,The Market,,https://www.artic.edu/artworks/69704/the-market
Fra_2898,André Masson,Pen and black ink on pink laid paper with red and blue fibers,Female Faun,,https://www.artic.edu/artworks/79081/female-faun
