ids,artists,mediums,titles,descriptions,urls
jp_431,Utagawa Hiroshige,Color woodblock print; oban,"Minakuchi: The Beautiful Pine Trees at Mount Hiramatsu (Minakuchi, Hiramatsuyama bisho)—No. 51, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Reisho Tokaido",,https://www.artic.edu/artworks/18347/minakuchi-the-beautiful-pine-trees-at-mount-hiramatsu-minakuchi-hiramatsuyama-bisho-no-51-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-reisho-tokaido
jp_432,Onchi Kōshirō,Color woodblock print,"Portrait of a Poet, Inner Image",,https://www.artic.edu/artworks/15834/portrait-of-a-poet-inner-image
jp_433,Kitagawa Utamaro,Color woodblock print; oban,"High-Ranked Courtesan, from the series Five Shades of Ink in the Northern Quarter (Hokkoku goshiki-zumi) (Oiran)",,https://www.artic.edu/artworks/89354/high-ranked-courtesan-from-the-series-five-shades-of-ink-in-the-northern-quarter-hokkoku-goshiki-zumi-oiran
jp_434,Raku Ryōnyū,Glazed stoneware,Raku Ware Tea Bowl,,https://www.artic.edu/artworks/8585/raku-ware-tea-bowl
jp_435,Munakata Shikô,Woodblock print,The Grace of the Mountain,,https://www.artic.edu/artworks/15852/the-grace-of-the-mountain
jp_436,Suzuki Harunobu,Color woodblock print; chuban,Two Beauties in a Boat,,https://www.artic.edu/artworks/20952/two-beauties-in-a-boat
jp_437,Torii Kiyomitsu I,"Color woodblock print; o-oban yoko-e, benizuri-e",The Harugoma Dance,,https://www.artic.edu/artworks/19913/the-harugoma-dance
jp_438,Torii Kiyonaga,Color woodblock print; oban,"The Actors Matsumoto Koshiro IV as Ukita Sakingo and Sawamura Sojuro III as the ghost of the courtesan Takao, in the play “Ominaeshi Sugata no Hatsuaki,” performed at the Nakamura Theater, 1788",,https://www.artic.edu/artworks/3629/the-actors-matsumoto-koshiro-iv-as-ukita-sakingo-and-sawamura-sojuro-iii-as-the-ghost-of-the-courtesan-takao-in-the-play-ominaeshi-sugata-no-hatsuaki-performed-at-the-nakamura-theater-1788
jp_439,Utagawa Hiroshige,Color woodblock print; ōban,"Plum Garden at Kameido (Kameido Umeyashiki), from the series “One Hundred Famous Views of Edo (Meisho Edo hyakkei)”","The Plum Garden at Kameido is one of Utagawa Hiroshige’s most recognizable designs, because it was famously copied by Vincent van Gogh in 1887. It stands out from other works of the time due to its innovative composition—an extreme close-up of the tree—as well as unexpected colors, especially the reddish sky.",https://www.artic.edu/artworks/26577/plum-garden-at-kameido-kameido-umeyashiki-from-the-series-one-hundred-famous-views-of-edo-meisho-edo-hyakkei
jp_440,Suzuki Harunobu,Color woodblock print; chuban,"The Autumn Moon in the Mirror (Kyodai no shugetsu), from the series “Eight Views of the Parlor (Zashiki hakkei)”",,https://www.artic.edu/artworks/88962/the-autumn-moon-in-the-mirror-kyodai-no-shugetsu-from-the-series-eight-views-of-the-parlor-zashiki-hakkei
jp_441,Saito Kiyoshi,Color woodblock print,"Cat, from the series “Steady Gaze” (“Gyoshi”)",,https://www.artic.edu/artworks/12360/cat-from-the-series-steady-gaze-gyoshi
jp_442,Torii Kiyonobu I,"Hand-colored woodblock print; hosoban, urushi-e","The Actor Sanogawa Mangiku I as Sanada, the daughter of the spinner Itoya, with an attendant in the play “Hiragana Yomeiri Izu Nikki,” performed at the Nakamura Theater in the eleventh month, 1718",,https://www.artic.edu/artworks/19244/the-actor-sanogawa-mangiku-i-as-sanada-the-daughter-of-the-spinner-itoya-with-an-attendant-in-the-play-hiragana-yomeiri-izu-nikki-performed-at-the-nakamura-theater-in-the-eleventh-month-1718
jp_443,Okumura Masanobu,"Hand-colored woodblock print; hosoban, urushi-e",Golden Pheasant (Kinkeicho),,https://www.artic.edu/artworks/19812/golden-pheasant-kinkeicho
jp_444,Ikeda Keisen,"Single six-panel screen; ink, color, and gold on silk",Fish and Plants,"Creating these screens was a deeply personal exercise for Ikeda Keisen, who modeled this work on sketches made by his father. He elevated those small-scale images into the subjects of an expansive screen—the most formal kind of finished painting—with a dramatic gold-dust background. The six panels collectively represent an abundant display of more 30 kinds of fish and more than 80 varieties of plant life. These elements are painted with meticulous detail but also tempered with a sense of humor seen, for instance, in the whimsical depictions of many of the fish.",https://www.artic.edu/artworks/191599/fish-and-plants
jp_445,Katsushika Hokusai,Color woodblock print; oban,"Lilies, from an untitled series of Large Flowers",,https://www.artic.edu/artworks/25102/lilies-from-an-untitled-series-of-large-flowers
jp_446,Katsushika Hokusai,Color woodblock print; oban,Empress Jito (Jito Tenno) from the series “One Hundred Poems as Explained by the Wet Nurse (Hyakunin isshu uba ga etoki)”,,https://www.artic.edu/artworks/110779/empress-jito-jito-tenno-from-the-series-one-hundred-poems-as-explained-by-the-wet-nurse-hyakunin-isshu-uba-ga-etoki
jp_447,Kawase Hasui,Color woodblock print; oban,"Shimohonda-machi, Kanazawa, from the series “Souvenirs of Travel, Second Series (Tabi miyage dai nishu)”",,https://www.artic.edu/artworks/2613/shimohonda-machi-kanazawa-from-the-series-souvenirs-of-travel-second-series-tabi-miyage-dai-nishu
jp_448,Katsushika Hokusai,Color woodblock print (album sheet),"Iris, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",,https://www.artic.edu/artworks/33398/iris-from-the-picture-book-of-realistic-paintings-of-hokusai-hokusai-shashin-gafu
jp_449,Kawase Hasui,Color woodblock print; oban,"Snow at Kiyomizu Hall, Ueno (Ueno Kiyomizudo no yuki)",,https://www.artic.edu/artworks/15903/snow-at-kiyomizu-hall-ueno-ueno-kiyomizudo-no-yuki
jp_450,Utagawa Hiroshige,Color woodblock print; oban,"Drum Bridge and Yuhi Hill at Meguro (Meguro Taikobashi Yuhi-no-oka), from the series “One Hundred Famous Views of Edo (Meisho Edo hyakkei)”",,https://www.artic.edu/artworks/26615/drum-bridge-and-yuhi-hill-at-meguro-meguro-taikobashi-yuhi-no-oka-from-the-series-one-hundred-famous-views-of-edo-meisho-edo-hyakkei
jp_451,Sekkei,Pair of six-panel screens; ink and gold on paper,Eight Views of the Xiao and Xiang Rivers,"<BIG>瀟湘八景は、11世紀の中国で詩の題材として展開し、1作品に様々な風景の表情を扱うということから、後に日本において水墨画の人気ある主題の1つとなった。この作品は、まさに屏風においての明白な作例である。例えば、右隻の右手には、「洞庭秋月」の月が、山々のはるか彼方に小さな円形で表わされている。同左手には、「瀟湘夜雨」の雨が、墨の縦筋の薄い塗りで表わされ、その中を小舟が一艘、進んでいる。画家は、活発な墨の筆使いに金雲を組み合わせており、中国と日本双方の感性を融合している。画家の山口雪渓は、京都出身で、中国絵画をはじめ狩野派入門時に学んだが、独立後も本格的に学び続けた。このように前時代の画風に忠実であったことにより、当時の人々に大いに称賛された。</BIG>Eight Views of the Xiao and Xiang Rivers, which first developed as poetic themes in 11th-century China, later became one of the favorite subjects in Japanese ink painting because it allows for so many aspects of a landscape to be treated in one work. This is especially evident in the pair of folding screens seen here. On the far right is “Autumn Moon over Dongting,” exemplified by the small sphere rising just above the mountains in the distance. At the left edge of the same screen, “Night Rain on the Xiao and Xiang” is given expression as streaks of ink wash through which a lone boat makes its way across the river. The artist’s combination of lively ink brushwork with golden clouds fuses both Chinese and Japanese sensibilities.A native of Kyoto, Yamaguchi Sekkei studied Chinese paintings as an apprentice in a Kano-school studio and continued to do so in earnest after becoming independent. His loyalty to the style of previous ages garnered him great praise from his contemporaries.",https://www.artic.edu/artworks/198906/eight-views-of-the-xiao-and-xiang-rivers
jp_452,Ishikawa Toyonobu,"Color woodblock print; oban, benizuri-e",The Actors Onoe Kikugoro I and Sanogawa Ichimatsu I dressed as mendicant monks (komuso),,https://www.artic.edu/artworks/7613/the-actors-onoe-kikugoro-i-and-sanogawa-ichimatsu-i-dressed-as-mendicant-monks-komuso
jp_453,Suzuki Harunobu,Color woodblock print; chuban,Couple with a Pet Mouse,,https://www.artic.edu/artworks/21012/couple-with-a-pet-mouse
jp_454,Onchi Kōshirō,Wood and object print,Objet No. 4,,https://www.artic.edu/artworks/15849/objet-no-4
jp_455,Utagawa Hiroshige,Color woodblock print; chuban,"Shinagawa, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido)",,https://www.artic.edu/artworks/4280/shinagawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
jp_456,Katsushika Hokusai,Color woodblock print; chuban,"Futagawa, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/2973/futagawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_457,Utagawa Hiroshige,Color woodblock print; oban,"Clearing Weather at Awazu (Awazu seiran), from the series “Eight Views of Omi (Omi hakkei)”",,https://www.artic.edu/artworks/18986/clearing-weather-at-awazu-awazu-seiran-from-the-series-eight-views-of-omi-omi-hakkei
jp_458,Kitagawa Utamaro,Color woodblock print; oban,"Akashi of the Tamaya, from the series Seven Komachis of Yoshiwara (Seiro nana Komachi) (Tamaya uchi Akashi, Uraji, Shimano)",,https://www.artic.edu/artworks/22078/akashi-of-the-tamaya-from-the-series-seven-komachis-of-yoshiwara-seiro-nana-komachi-tamaya-uchi-akashi-uraji-shimano
jp_459,Kitagawa Utamaro,Color woodblock print; oban,"Ginjuro’s Wife Oyumi from the Play “Whirlpools of Awa” (Awa no naruto, Ginjuro nyobo Oyumi), from the series “Bamboo Nodes in Puppet Theater Designs (Ayatsuri moyo take no hitofushi)”",,https://www.artic.edu/artworks/60306/ginjuro-s-wife-oyumi-from-the-play-whirlpools-of-awa-awa-no-naruto-ginjuro-nyobo-oyumi-from-the-series-bamboo-nodes-in-puppet-theater-designs-ayatsuri-moyo-take-no-hitofushi
jp_460,Katsushika Hokusai,Color woodblock print; oban,"The Tea Plantation of Katakura in Suruga Province (Sunshu Katakura chaen no Fuji), from the series “Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)”",,https://www.artic.edu/artworks/86985/the-tea-plantation-of-katakura-in-suruga-province-sunshu-katakura-chaen-no-fuji-from-the-series-thirty-six-views-of-mount-fuji-fugaku-sanjurokkei
jp_461,Utagawa Hiroshige,Color woodblock print; chuban,"Hara, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido)",,https://www.artic.edu/artworks/4315/hara-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
jp_462,Utagawa Hiroshige,Color woodblock print; oban,"No. 26: Mochizuki, from the series “Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)”",,https://www.artic.edu/artworks/13213/no-26-mochizuki-from-the-series-sixty-nine-stations-of-the-kisokaido-kisokaido-rokujukyu-tsugi-no-uchi
jp_463,Kitagawa Utamaro,Color woodblock print; naga-oban,"Mother and Child at Dusk (Oyako yugure), from the series “Three Evening Pleasure of the Floating World (Ukiyo san seki)”",,https://www.artic.edu/artworks/21493/mother-and-child-at-dusk-oyako-yugure-from-the-series-three-evening-pleasure-of-the-floating-world-ukiyo-san-seki
jp_464,Katsukawa Shunsho,Hanging scroll; Ink and colors on silk,The Kabuki Actor Ichikawa Danjûrô II (1689-1758),,https://www.artic.edu/artworks/35689/the-kabuki-actor-ichikawa-danjuro-ii-1689-1758
jp_465,Isoda Koryusai,Color woodblock print; chuban,"The Flute (Hichiriki), from the series “Fashionable Musical Amusements of Children (Furyu kodomo asobi ongaku)”",,https://www.artic.edu/artworks/21340/the-flute-hichiriki-from-the-series-fashionable-musical-amusements-of-children-furyu-kodomo-asobi-ongaku
jp_466,Hasegawa Sôya,"Pair of six-panel screens; ink, color, gold, and silver on paper",Willow Bridge and Waterwheel,"<BIG>屏風1双12扇にわたり、金色の橋を1つ架けるという画題は、屏風の一典型で、これと同様のものが、数例、現存する。この屏風の景観とする宇治は、古来より精神的に意味深い地であり、古都である奈良と京都を結ぶ要衝の地であった。江戸時代までに、名所を連想させる特定の事物が成立したが、この屏風に描かれる、反り橋、柳、月、車輪、霞、蛇籠は、古典の和歌から採られたそのような事物である。この絵の画家・長谷川宗也は、大画構成の作品を開拓した長谷川等伯の息子である。この屏風の制作には、数々の貴重な材料が施されている。金・銀が、橋・月には箔として押され、霞には正方形の切箔や砂子として撒かれ、流水には描線として描かれている。蛇籠、水車には、胡粉の盛上げに金泥を塗って仕上げられ、効果を生み出している。橋には、金箔が斜めに押され、橋の反りを際立たせており、極めて珍しい特徴である。</BIG>The gold bridge spanning the twelve panels of this pair is a quintessential folding screen subject, and several versions of this design exist. The location pictured is Uji, an area of great spiritual significance and a link between the ancient cities of Nara and Kyoto. By the Edo period (1615–1868), certain elements were sufficient to evoke the famous site: the curved bridge, willows, moon, waterwheel, trailing mist, and rock-filled baskets are all elements taken from classical poetry.
The artist Hasegawa Soya was the son of Hasegawa Tohaku (1539–1610), an innovator in producing dynamic large-format works. An impressive amount of precious materials went into the fabrication of this pair. Gold and silver were used in leaf form on the bridge and moon, as cut squares and dust in the clouds, and as paint for the lines of the current. Gold paint has also been used over oyster-shell-white pigment (gofun) to create a raised effect in the baskets and the waterwheel. In addition, the application of the gold leaf diagonally to accentuate the curve of the bridge is a rare feature.",https://www.artic.edu/artworks/160015/willow-bridge-and-waterwheel
jp_467,Chôbunsai Eishi,Color woodblock prints; oban pentaptych,Pleasure Boats on the Sumida River,,https://www.artic.edu/artworks/21787/pleasure-boats-on-the-sumida-river
jp_468,Utagawa Kuniyoshi,Color woodblock print; oban,"Asakusa Imado, from the series “Famous Places in the Eastern Capital (Toto Meisho)”",,https://www.artic.edu/artworks/13095/asakusa-imado-from-the-series-famous-places-in-the-eastern-capital-toto-meisho
