ids,artists,mediums,titles,descriptions,urls
usa_1271,Diane Arbus,Gelatin silver print,Woman on the Street with Her Eyes Closed,,https://www.artic.edu/artworks/120867/woman-on-the-street-with-her-eyes-closed
usa_1272,John Singer Sargent,Oil on canvas,Water Carriers on the Nile,,https://www.artic.edu/artworks/22153/water-carriers-on-the-nile
usa_1273,Ivan Albright,Oil on hardboard,Self-Portrait (No. 3),"In 1981 Albright began a series of drawn and painted self-portraits at the invitation of the Galleria degli Uffizi, Florence, which for four centuries has collected other significant examples of this motif. For the next two years, ending with his death in 1983, the artist, energized by this great honor, created around 24 small self-portraits in various media, a series that constitutes a summation of his vision and technical prowess.",https://www.artic.edu/artworks/104261/self-portrait-no-3
usa_1274,George Washington Maher,Oak and glazed earthenware,Fireplace Surround,"Prairie School architect George Washington Maher worked for Joseph Lyman Silsbee before striking out on his own. During this period Maher developed a system of design that he called the “motif rhythm theory,” in which he created a signature motif to harmonize the interior and exterior of a house through the repetition of decorative details based on local natural forms. He frequently collaborated with Louis J. Millet on his commissions, including the Patrick J. King House (1901), from which this fireplace surround came. This extraordinary object is composed of glass mosaics and features one of Maher’s most prominent motifs, the stylized thistle. It is delicately rendered in shades ranging from pale seafoam green to vibrant greens, blues, and yellows. The fireplace surround is an outstanding example of Millet’s exacting execution of Maher’s designs.",https://www.artic.edu/artworks/208516/fireplace-surround
usa_1275,Frederick O'Hara,Color lithograph on white Nacre paper,War Bonnet,,https://www.artic.edu/artworks/19909/war-bonnet
usa_1276,Lucia Woods Lindley,Gelatin silver print,"“…The Only Ornaments of the Silver, and the Shadowy Room.” Death Comes for the Archbishop, Nambe, New Mexico",,https://www.artic.edu/artworks/195657/the-only-ornaments-of-the-silver-and-the-shadowy-room-death-comes-for-the-archbishop-nambe-new-mexico
usa_1277,Irving Penn,Gelatin silver print,"Vogue Fashion in Morocco (Lisa Fonssagrives-Penn), Morocco",,https://www.artic.edu/artworks/144835/vogue-fashion-in-morocco-lisa-fonssagrives-penn-morocco
usa_1278,Joel Meyerowitz,Chromogenic print,"Young Dancer, 34th Street and 9th Ave, from the series “Empire State”",,https://www.artic.edu/artworks/109647/young-dancer-34th-street-and-9th-ave-from-the-series-empire-state
usa_1279,Lewis Wickes Hine,Gelatin silver print,Little Girl Standing At Entrance To A Gallery,,https://www.artic.edu/artworks/11331/little-girl-standing-at-entrance-to-a-gallery
usa_1280,John Hultberg,Color lithograph on ivory wove paper,The Plague,,https://www.artic.edu/artworks/19082/the-plague
usa_1281,Charles Pearson,"Brush and gray wash, graphite, and red crayon on ivory wove paper",“Bear with Hunter’s Cap”,,https://www.artic.edu/artworks/181693/bear-with-hunter-s-cap
usa_1282,Alfred Stieglitz,Palladium print,Georgia O’Keeffe,"For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",https://www.artic.edu/artworks/66453/georgia-o-keeffe
usa_1283,Rockwell Kent,"Brush and black ink, with scraping, over graphite, on ivory wood pulp laminate card",Running Water,"Born in Tarrytown, New York, Rockwell Kent spent much of his early life in and around New York City, studying with some of the most prominent modern artists of his day, including William Merritt Chase, Arthur Wesley Dow, and Robert Henri. An admirer of the writings of the Transcendentalists, he loved nature and drew inspiration from the austere beauty of wilderness. He sought out isolated natural places, living at various times on Monhegan Island, Maine, and in Alaska, Tierra del Fuego, Ireland, and Greenland. This drawing dates from his sojourn to Alaska and clearly demonstrates the clean, idealized style he developed as an illustrator and printmaker.",https://www.artic.edu/artworks/12766/running-water
usa_1284,Cindy Sherman,Gelatin silver print; edition number four of ten,Untitled Film Still #24,,https://www.artic.edu/artworks/72434/untitled-film-still-24
usa_1285,Arthur Dove,Oil on wood,From a Wasp,"Arthur Dove lived in France from 1908 to 1909, where he absorbed the lessons of Pablo Picasso and other avantgarde artists working in Paris at the time, including fellow American Max Weber. Upon his return to New York, Dove joined the circle of artists at Alfred Stieglitz’s 291 gallery, and he became the first American painter to experiment with pure abstraction in works like From a Wasp. Employing subdued colors, perhaps in acknowledgement of the tones of Analytic Cubism, Dove created a tightly focused, highly abstract composition that renders the curving forms of a wasp’s body as a series of overlapping planes.",https://www.artic.edu/artworks/65871/from-a-wasp
usa_1286,Carleton Watkins,Albumen print,First View of the Yosemite Valley from the Mariposa Trail,"In the 1860s, Carleton Watkins was the first to document the untouched wilderness that would become Yosemite National Park. Transporting his fragile equipment on mule or carriage through difficult terrain, Watkins used a “mammoth-plate” camera whose glass negatives measured up to 18 by 22 inches and yielded remarkably detailed prints of the same size. He favored spectacular compositions with dramatic spatial depth. In this photograph, Watkins depicted Yosemite Valley’s immense span through the receding planes of mountains and the giant Sequoia trees that frame them. Watkins printed more than 1,100 mammoth-plate photographs over the course of his career. Unfortunately, the majority of his glass negatives and prints were destroyed in the San Francisco earthquake and fire of 1906.",https://www.artic.edu/artworks/105101/first-view-of-the-yosemite-valley-from-the-mariposa-trail
usa_1287,Walter Gay,Oil on canvas,The Commode,"American expatriate Walter Gay devoted the majority of his professional career to painting small-scale, richly adorned interiors like this one. The Commode depicts the Rococo-inspired salon at Château du Bréau, the artist’s residence outside Paris. Although he typically did not portray people in his works, Gay suggested their presence through the use of mirrors, windows, and open doors as seen in this bright and airy, sun-filled room.",https://www.artic.edu/artworks/69998/the-commode
usa_1288,Irving Penn,Gelatin silver print,"Nude No. 44, New York",,https://www.artic.edu/artworks/144880/nude-no-44-new-york
usa_1289,John Marin,"Watercolor with rewetting, blotting, wiping, and touches of scraping, over touches of graphite, on thick, rough-textured, ivory wove paper (lower and right edges trimmed)",The Brook,"In his watercolors of rushing streams made in the Austrian Tyrol, Marin denoted hovering mists and the free-flowing movement of water over rocks by adding layers of wet color to stain the paper and then wiping them away, creating soft, ghostly areas of almost subliminal color. He conjured the shape of a shrub by subtracting pigment, perhaps with the handle of his brush, adding touches of blue to draw the eye into the haze. Cementing his reputation as a “master of mists,” the Tyrol watercolors earned Marin many new admirers and are still counted among his most important watercolors.",https://www.artic.edu/artworks/27977/the-brook
usa_1290,Roy Lichtenstein,Color silkscreen on white wove paper,"Finger Pointing, from The New York Collection for Stockholm",,https://www.artic.edu/artworks/182761/finger-pointing-from-the-new-york-collection-for-stockholm
usa_1291,Gustave Baumann,Color woodcut on cream Japanese paper,The Night after Christmas,,https://www.artic.edu/artworks/8726/the-night-after-christmas
usa_1292,Sally Mann,Gelatin silver print,"Last Light, from the series “Immediate Family”",,https://www.artic.edu/artworks/184397/last-light-from-the-series-immediate-family
usa_1293,George Gardner Symons,Oil on canvas,The Winter Sun,"George Gardner Symons was born in Chicago and likely began his artistic education at the School of the Art institute of Chicago. He went on to work at the St. Ives artists’ colony in Cornwall, England, where he adopted the Impressionist technique of painting en plein air. Symons traveled extensively in pursuit of artistic subjects, maintaining studios in a number of locations, including Colrain, Massachusetts, where he likely created The Winter Sun. He especially enjoyed the challenges of depicting wintry landscapes, which he largely completed outside in the elements. Symons’s approach in such mature works had a forceful breadth that critics saw as particularly American in character. Paintings like The Winter Sun thus found great favor among American audiences and museums, which acquired many of his works.",https://www.artic.edu/artworks/64476/the-winter-sun
usa_1294,Timothy O'Sullivan,"Albumen print, pl. 37 from the album ""Gardner's Photographic Sketch Book of the War, vol. 1"" (1866)","Field Where General Reynolds Fell, Gettysburg","Along with Mathew Brady and Alexander Gardner, Timothy O’Sullivan was one of the primary photographers of the American Civil War. Using wet-plate glass negatives, a cumbersome and labor-intensive technology that did not allow for images of active battle, O’Sullivan concentrated on the war’s harrowing aftermath. This photograph depicts a scene following the Battle of Gettysburg, one of the war’s bloodiest confrontations, in which thousands of men on both sides lost their lives. The lifeless, exposed bodies of the six soldiers who appear in the photograph had been picked over by survivors searching for shoes and other valuables. This image was among 44 of O’Sullivan’s photographs included in Gardner’s Photographic Sketch Book of the War, one of the first published collections of Civil War photographs.",https://www.artic.edu/artworks/196296/field-where-general-reynolds-fell-gettysburg
