ids,artists,mediums,titles,descriptions,urls
eng_246,James Gillray,"Etching in dark brown, with handcoloring, on cream wove paper",Britannia Between Scylla and Charybdis,"The prolific James Gillray often included Classical nautical references in his contemporary political satires. Around the time of the French Revolution, Gillray depicted the British prime minister William Pitt as the wandering Odysseus, who pilots a small vessel holding the buxom Britannia through a dangerous strait toward the “Haven of Public Happiness.” Pitt attempts to steer between two conflicting forms of government: a whirlpool (Charybdis) on the right, symbolizing the crown and absolute monarchy, and a perilous rock with lurking monster (Scylla) on the left, representing democracy.",https://www.artic.edu/artworks/90242/britannia-between-scylla-and-charybdis
eng_247,,"Linen, plain weave; cut and drawn work in antique hem, double-rowed openwork, interlocking lace, overcast, and satin stitches; darned and overcast bars; darned and woven wheels; darned squares; woven picots; embroidered with silk and linen in bullion, satin and square chain stitches; buttonhole wheels and eyelet holes; edged with buttonhole loops",Coif,,https://www.artic.edu/artworks/3276/coif
eng_248,,"Linen, plain weave; embroidered with silk and creped silk yarns, gilt-metal purl and wire, gilt-metal-wire-wrapped silk, and gilt-metal-strip-wrapped silk in buttonhole filling, raised and couched buttonhole, plaited braid, square chain, and tent stitches; knots, knotted pile, and couching; glass beads",Picture Depicting Adam and Eve (Needlework),,https://www.artic.edu/artworks/31321/picture-depicting-adam-and-eve-needlework
eng_249,Charles Edmund Brock,"Pen and black ink with brush and watercolor, on ivory wove card","“‘The unwelcome hints of Mr. Shepherd, his Agent,’ Chapter I” frontispiece for Jane Austen’s Persuasion",,https://www.artic.edu/artworks/41033/the-unwelcome-hints-of-mr-shepherd-his-agent-chapter-i-frontispiece-for-jane-austen-s-persuasion
eng_250,David Hockney,Oil on canvas,Gonzalez and Shadow,,https://www.artic.edu/artworks/66174/gonzalez-and-shadow
eng_251,Henry Moore,Bird's eye marble,Figure,"Henry Moore’s seven-decade artistic career began with his early interest in non-Western art. Initially inspired by the African, Oceanic, and especially Pre-Columbian art that he saw at the British Museum in London, Moore, like Constantin Brâncusi, became a passionate proponent of direct carving, a technique that allowed the inherent qualities of materials to dictate a sculpture’s final form. In the 1930s, Moore merged his interest in non-Western art with aspects of abstraction and Surrealism, which he encountered during his regular trips to Paris. Works like Figure reveal Moore’s engagement with the organic, biomorphic forms used by contemporary Surrealist artists such as Jean Arp, Alberto Giacometti, and Joan Miró.",https://www.artic.edu/artworks/72900/figure
eng_252,Joseph Mallord William Turner,"Watercolor and gouache over traces of graphite, on ivory wove paper, laid down on board",Sunset and Moonrise,,https://www.artic.edu/artworks/29385/sunset-and-moonrise
eng_253,Bridget Riley,Gouache over graphite on ivory wove graph paper,"Turquoise and Red Greys, Sequence Study",,https://www.artic.edu/artworks/158410/turquoise-and-red-greys-sequence-study
eng_254,Francis Frith,"Albumen print, pl. 1 from the album ""Egypt and Palestine, Volume I"" (1858)","Portrait, Turkish Summer Costume",,https://www.artic.edu/artworks/11287/portrait-turkish-summer-costume
eng_255,William Blake,"Hand-colored engraving on India paper, laid down on wove paper (chine collé)","The Circle of the Lustful: Paolo and Francesca. Inferno, canto V",,https://www.artic.edu/artworks/56670/the-circle-of-the-lustful-paolo-and-francesca-inferno-canto-v
eng_256,Samuel Palmer,Etching on paper,Christmas,,https://www.artic.edu/artworks/28875/christmas
eng_257,Thomas Robert Way,"Watercolor and gouache, with charcoal, on gray-brown wove paper",The Gold Scab,,https://www.artic.edu/artworks/111342/the-gold-scab
eng_258,George Stubbs,"Stipple engraving, with roulette, on ivory laid paper",Hay-Makers,,https://www.artic.edu/artworks/153801/hay-makers
eng_259,William Blake,"Hand-colored engraving on India paper, laid down on wove paper (chine collé)","The Circle of the Traitors; Dante’s Foot Striking Bocca degli Abbate. Inferno, canto XXXII",,https://www.artic.edu/artworks/2330/the-circle-of-the-traitors-dante-s-foot-striking-bocca-degli-abbate-inferno-canto-xxxii
eng_260,Aubrey Vincent Beardsley,"Pen and brush and black ink, over traces of graphite, on ivory wove paper, laid down on board",Virgilius the Sorcerer,,https://www.artic.edu/artworks/17212/virgilius-the-sorcerer
eng_261,Jacob Epstein,Bronze,The Tin Hat,,https://www.artic.edu/artworks/118568/the-tin-hat
eng_262,Thomas Rowlandson,"Pen and brown ink with brush and watercolor, over traces of graphite, on ivory wove paper, laid down on board",Coach Changing Horses,,https://www.artic.edu/artworks/19252/coach-changing-horses
eng_263,John Augustus Atkinson,Lithograph on paper,Landing of British Army under Abercrombie,,https://www.artic.edu/artworks/8641/landing-of-british-army-under-abercrombie
eng_264,Gwynedd M. Hudson,Color lithograph on cream wove paper,Spring Beckons You,,https://www.artic.edu/artworks/6026/spring-beckons-you
eng_265,"David Cox, the elder","Book with six etchings and letterpress in black on cream wove paper, in box","A Treatise on Landscape Painting and Effect in Water Colours: From the First Rudiments, to the Finished Picture No. 1",,https://www.artic.edu/artworks/4717/a-treatise-on-landscape-painting-and-effect-in-water-colours-from-the-first-rudiments-to-the-finished-picture-no-1
eng_266,Oskar Kokoschka,Color lithograph on tan wove paper,Poster for Der Sturm,,https://www.artic.edu/artworks/26757/poster-for-der-sturm
eng_267,John Douglas Miller,Watercolor on ivory wove paper,The First Whisper of Love,"John Douglas Miller was a skilled mezzotint engraver who reproduced Renaissance-era and contemporary works with a painterly touch. This rare, pristine intermediary model drawing was made by Miller after William Bouguereau’s small-scale studio version of his painting The First Whisper of Love. Artists and printmakers relied heavily on these drawings during the process of designing prints and often destroyed them afterward.",https://www.artic.edu/artworks/215319/the-first-whisper-of-love
eng_268,Lucian Freud,Charcoal on paper,Pluto,,https://www.artic.edu/artworks/90809/pluto
eng_269,Samuel Palmer,Etching in black on paper,The Skylark,,https://www.artic.edu/artworks/22753/the-skylark
eng_270,Francis Hayman,"Pen and black ink and brush and black wash, with traces of blue wash, on ivory laid paper, tipped onto cream wove paper Remarks: NG ""Possibly Corbould""=LS ""Francis Hayman? Rooker?""=AW R495/1299","Illustration to Roderick Random, by Tobias Smollett",,https://www.artic.edu/artworks/3237/illustration-to-roderick-random-by-tobias-smollett
eng_271,Arthur Devis,Oil on canvas,Thomas Lister and Family at Gisburne Park,,https://www.artic.edu/artworks/75390/thomas-lister-and-family-at-gisburne-park
eng_272,William Henry Fox Talbot,"Thirteen pages of text on paper (approximately 6500 words) without illustrations, published by R. & J.E. Taylor, London, 1839","Some Account of the Art of Photogenic Drawing, or the Process by which Natural Objects May Be Made to Delineate Themselves without the Aid of the Artist’s Pencil",,https://www.artic.edu/artworks/39038/some-account-of-the-art-of-photogenic-drawing-or-the-process-by-which-natural-objects-may-be-made-to-delineate-themselves-without-the-aid-of-the-artist-s-pencil
eng_273,"Sir Edward Burne-Jones (Designer) , Morris & Co. (Producer) , Merton Abbey Works (Weaver) , John Henry Dearle (Designer) , Walter Taylor (Weaver) , John Keich (Weaver) , Merton Abbey Tapestry Works (Maker)","Cotton, wool, and silk, slit and double interlocking tapestry weave",Pomona,"William Morris called tapestry weaving “the noblest of the weaving arts …in which nothing is mechanical.” The weaver’s skill in interpreting a complex and often delicate design was essential to creating a successful work. Tapestry weaving is slow and therefore expensive, which made such textiles inaccessible to most consumers.The hanging of Pomona, the goddess of orchards and gardens, was paired with another tapestry depicting Flora, the goddess of flowering plants. The first version of this pair was woven in the mid-1880s with a bold background of large leaves designed by William Morris. Smaller versions were later produced with the millefleurs design in the background by John Henry Dearle. The floral background resulted in a more harmonious composition, as Dearle’s smaller flowers were better suited to the delicate rendering of the goddesses.",https://www.artic.edu/artworks/76634/pomona
eng_274,John Frederick Lewis,Lithograph in colors with additional hand- coloring on ivory wove paper,Spanish Peasants Dancing the Bolero,,https://www.artic.edu/artworks/117606/spanish-peasants-dancing-the-bolero
eng_275,R. T. Cooper,Color lithograph on cream wove paper,The Centenary of the Omnibus,,https://www.artic.edu/artworks/3178/the-centenary-of-the-omnibus
eng_276,George Morland,Oil on canvas,Trepanning a Recruit,,https://www.artic.edu/artworks/69139/trepanning-a-recruit
eng_277,,"Silk, warp-float faced satin weave; embroidered with silk, gilt-metal strips, gilt-metal-strip-wrapped silk, and metal purl and spangles in long-armed cross, padded satin, satin, single satin, split, and stem stitches; couching and embroidered cut pile; embellished with mica and glass beads","Picture Depicting Peace, Justice, and Plenty (Needlework)",,https://www.artic.edu/artworks/31797/picture-depicting-peace-justice-and-plenty-needlework
eng_278,Lucian Freud,"Etching and drypoint, handcolored with gray wash on white wove paper",Pluto,,https://www.artic.edu/artworks/74153/pluto
eng_279,,"Linen, plain weave; cut and drawn thread work backed by cotton, machine made ""twist net""; and embroidered with cotton in buttonhole, eyelet, padded overcast, and padded satin stitches",Handkerchief,,https://www.artic.edu/artworks/4508/handkerchief
eng_280,Henry Fuseli,"Pen and black ink, with brush and black wash, over graphite, on cream laid paper, laid down on ivory laid paper",Hercules Killing the Mares of Diomedes,"In classical Greek mythology, Hercules is assigned twelve superhuman labors to complete. The eighth of these is to capture the man-eating horses of Diomedes, king of Thrace. In most accounts, Hercules subdues and steals the mares, killing Diomedes and feeding him to his own horses. Fuseli has chosen the less familiar narrative, in which Hercules kills the mares as well. The defeated Diomedes can be seen collapsing on the left. The hero’s young companion, Abderus, killed by the mares, lies on the right.Hercules’s hypermuscularity is rendered with bold and rapid strokes of the pen assisted by sparely applied, volume-defining gray wash.",https://www.artic.edu/artworks/84467/hercules-killing-the-mares-of-diomedes
eng_281,Edward Calvert,Woodcut on paper,The Cyder Feast,,https://www.artic.edu/artworks/4698/the-cyder-feast
eng_282,John Northcote Nash,"Pen and black ink, with brush and black wash, over graphite, on ivory wove card",A World of Men,,https://www.artic.edu/artworks/18749/a-world-of-men
eng_283,,"Linen, plain weave; embroidered with silk yarns and gilt-metal-strip-wrapped silk in Algerian eye, back, buttonhole, open buttonhole filling, chain, double running, overcast, plaited braid, and square open work stitches; laid work, couching and woven wheels; spangles",Cushion Cover (Made from a Woman’s Dress),,https://www.artic.edu/artworks/84737/cushion-cover-made-from-a-woman-s-dress
